編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQOMLLMLHLGFFH58DA,,43.30,本建物共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、防空避難室兼停車空間、發電機室、電信室、台電配電場所、垃圾處理室、梯間、停車空間、蓄水池、機房、消防泵浦室、汙雨水回收機房等１２項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
RPRNMLMJMHLGFEH38DA,,95.96,集合住宅,鋼筋混凝土造,115年1月9日,七層,三層 陽台,全筆移轉
RPRNMLMJMHLGFEH38DA,,136.11,共有部份,鋼筋混凝土造,115年1月9日,七層,,持分移轉
RPQNMLLJMHLGFFH28DA,,58.84,集合住宅,鋼筋混凝土造,114年12月15日,十五層,四層 陽台,全筆移轉
RPQNMLLJMHLGFFH28DA,,11.75,本建物共有部分項目：集合住宅（附屬梯間）、梯間、機房、水箱等４項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
RPUUMLQLJHLGFFH17DA,,51.63,集合住宅,鋼筋混凝土造,114年12月15日,十五層,四層 陽台,全筆移轉
RPUUMLQLJHLGFFH17DA,,10.31,本建物共有部分項目：集合住宅（附屬梯間）、梯間、機房、水箱等４項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
RPQNMLLJMHLGFFH28DA,,42.21,本建物共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、防空避難室兼停車空間、發電機室、電信室、台電配電場所、垃圾處理室、梯間、停車空間、蓄水池、機房、消防泵浦室、汙雨水回收機房等１２項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
RPSNMLMJMHLGFEH48DA,,39.51,集合住宅,鋼筋混凝土造,115年1月9日,七層,五層 陽台,全筆移轉
RPUUMLQLJHLGFFH17DA,,40.07,本建物共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、防空避難室兼停車空間、發電機室、電信室、台電配電場所、垃圾處理室、梯間、停車空間、蓄水池、機房、消防泵浦室、汙雨水回收機房等１２項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
RPSNMLMJMHLGFEH48DA,,63.68,共有部份,鋼筋混凝土造,115年1月9日,七層,,持分移轉
RPWNMLMJMHLGFEH88DA,,95.96,集合住宅,鋼筋混凝土造,115年1月9日,七層,五層 陽台,全筆移轉
RPWNMLMJMHLGFEH88DA,,136.11,共有部份,鋼筋混凝土造,115年1月9日,七層,,持分移轉
RPSOMLRLLHLGFEH56DA,,50.94,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,十八層 陽台,全筆移轉
RPSOMLRLLHLGFEH56DA,,50.80,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPTOMLQLJHLGFFH09DA,,70.54,店舖,鋼筋混凝土造,114年12月15日,十五層,一層 陽台,全筆移轉
RPTOMLQLJHLGFFH09DA,,14.06,本建物共有部分項目：集合住宅（附屬梯間）、梯間、機房、水箱等４項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
